ID,Mã Tài Xế,Họ và Tên,Số Điện Thoại,Bằng Lái,Địa Bàn,Tuyến Chính,Trạng Thái,Biển Số Xe,Lương Cơ Bản,Đơn Giá Km,Số Chuyến Đăng Ký,Số Chuyến Hoàn Thành,Số Chuyến Đang Chạy,Tổng Km Đã Đi,Lương Chuyến Đi,Tổng Lương Thực Nhận
167,TX-3465-167,"Lê Văn Long",0955769447,E-58118,"Bến xe Trung tâm Cần Thơ","Nha Trang ➔ Cần Thơ",AVAILABLE,86B-101.67,5000000,2000,1,0,1,0,0,5000000
100,TX-6049-100,"Lê Văn Nam",0989050880,E-72647,"Bến xe Miền Đông mới","TP. Hồ Chí Minh ➔ Đà Nẵng",ON_TRIP,65B-101.00,5000000,2000,0,0,0,0,0,5000000
27,TX-8648-27,"Lê Văn Phong",0988134190,E-71998,"Nha Trang","Nha Trang ➔ Cần Thơ",ON_TRIP,79B-100.27,5000000,2000,0,0,0,0,0,5000000
955,TX-5263-955,"Lê Văn Sơn",0926918468,E-98729,"Nha Trang","Nha Trang ➔ Phan Thiết",ON_TRIP,79B-109.55,5000000,2000,4,0,4,0,0,5000000
52,TX-1115-52,"Lê Văn Tuấn",0949119011,E-98954,"Bến xe phía Nam Nha Trang","Vũng Tàu ➔ Nha Trang",AVAILABLE,65B-100.52,5000000,2000,1,0,1,0,0,5000000
756,TX-5371-756,"Lê Văn Trung",0995426909,E-42970,"Bến xe Trung tâm Cần Thơ","Cần Thơ ➔ Phan Thiết",RESTING,65B-107.56,5000000,2000,2,0,2,0,0,5000000
896,TX-9332-896,"Lê Văn Trung",0988900225,E-11933,"TP. Hồ Chí Minh","TP. Hồ Chí Minh ➔ Hà Nội",ON_TRIP,51B-108.96,5000000,2000,1,0,1,0,0,5000000
952,TX-4960-952,"Lê Văn Trung",0984005989,E-58234,"TP. Hồ Chí Minh","TP. Hồ Chí Minh ➔ Nha Trang",AVAILABLE,51B-109.52,5000000,2000,11,0,11,0,0,5000000
884,TX-8131-884,"Lê Văn Trung",0978468268,E-14240,"Cần Thơ","Cần Thơ ➔ Nha Trang",ON_TRIP,65B-108.84,5000000,2000,1,0,1,0,0,5000000
456,TX-5239-456,"Nguyễn Anh Dũng",0945092336,E-14189,"Bến xe Miền Đông mới","TP. Hồ Chí Minh ➔ Vũng Tàu",RESTING,51B-104.56,5000000,2000,4,1,3,100,200000,5200000
843,TX-3959-843,"Nguyễn Anh Hải",0978077373,E-89729,"Nha Trang","Nha Trang ➔ TP. Hồ Chí Minh",ON_TRIP,79B-108.43,5000000,2000,2,0,2,0,0,5000000
824,TX-2002-824,"Nguyễn Anh Quang",0936743918,E-12340,"Bến xe Miền Đông mới","TP. Hồ Chí Minh ➔ Vũng Tàu",AVAILABLE,51B-108.24,5000000,2000,0,0,0,0,0,5000000
889,TX-8639-889,"Nguyễn Anh Quang",0986530132,E-63895,"Bến xe Mỹ Đình","Hà Nội ➔ Nha Trang",RESTING,29B-108.89,5000000,2000,1,0,1,0,0,5000000
186,TX-5548-186,"Nguyễn Anh Sơn",0958363399,E-74955,"Bến xe Mỹ Đình","Vũng Tàu ➔ Hà Nội",AVAILABLE,49B-101.86,5000000,2000,2,0,2,0,0,5000000
792,TX-8885-792,"Nguyễn Anh Sơn",0981988138,E-98396,"TP. Hồ Chí Minh","TP. Hồ Chí Minh ➔ Hà Nội",ON_TRIP,51B-107.92,5000000,2000,1,0,1,0,0,5000000
388,TX-7639-388,"Nguyễn Anh Tuấn",0947102181,E-35171,"Bến xe Trung tâm Cần Thơ","Nha Trang ➔ Cần Thơ",AVAILABLE,65B-103.88,5000000,2000,0,0,0,0,0,5000000
183,TX-5216-183,"Nguyễn Anh Tuấn",0990864668,E-65366,"Bến xe Trung tâm Đà Nẵng","Đà Nẵng ➔ Nha Trang",ON_TRIP,86B-101.83,5000000,2000,0,0,0,0,0,5000000
121,TX-8269-121,"Nguyễn Anh Trung",0912346387,E-70415,"Bến xe Trung tâm Cần Thơ","Phan Thiết ➔ Cần Thơ",AVAILABLE,29B-101.21,5000000,2000,2,0,2,0,0,5000000
535,TX-3739-535,"Nguyễn Anh Trung",0994880809,E-53916,"Bến xe Trung tâm Cần Thơ","Phan Thiết ➔ Cần Thơ",RESTING,86B-105.35,5000000,2000,3,0,3,0,0,5000000
90,TX-5003-90,"Nguyễn Anh Trung",0941111287,E-94524,"Bến xe Miền Đông mới","TP. Hồ Chí Minh ➔ Vũng Tàu",ON_TRIP,49B-100.90,5000000,2000,0,0,0,0,0,5000000
483,TX-8374-483,"Nguyễn Đức Dũng",0928378133,E-61135,"Nha Trang","Nha Trang ➔ Đà Nẵng",RESTING,79B-104.83,5000000,2000,3,0,3,0,0,5000000
957,TX-5457-957,"Nguyễn Đức Dũng",0929321047,E-87633,"Bến xe Trung tâm Đà Nẵng","Đà Nẵng ➔ Phan Thiết",ON_TRIP,43B-109.57,5000000,2000,1,0,1,0,0,5000000
412,TX-0268-412,"Nguyễn Đức Hải",0928270760,E-60717,"Bến xe Phan Thiết","Phan Thiết ➔ Hà Nội",ON_TRIP,65B-104.12,5000000,2000,1,0,1,0,0,5000000
5,TX-6454-5,"Nguyễn Đức Long",0918629572,E-97983,"Bến xe Liên tỉnh Đà Lạt","Đà Lạt ➔ TP. Hồ Chí Minh",ON_TRIP,43B-100.05,5000000,2000,0,0,0,0,0,5000000
432,TX-2523-432,"Nguyễn Đức Long",0970824355,E-57815,"TP. Hồ Chí Minh","TP. Hồ Chí Minh ➔ Đà Lạt",AVAILABLE,51B-104.32,5000000,2000,3,0,3,0,0,5000000
515,TX-1686-515,"Nguyễn Đức Long",0969084481,E-12403,"Bến xe Trung tâm Cần Thơ","Nha Trang ➔ Cần Thơ",AVAILABLE,79B-105.15,5000000,2000,0,0,0,0,0,5000000
241,TX-1551-241,"Nguyễn Đức Quang",0942069542,E-90454,"Hà Nội","Hà Nội ➔ TP. Hồ Chí Minh",ON_TRIP,29B-102.41,5000000,2000,1,0,1,0,0,5000000
154,TX-1820-154,"Nguyễn Đức Sơn",0991959304,E-73240,"Bến xe Trung tâm Đà Nẵng","Đà Nẵng ➔ Nha Trang",ON_TRIP,49B-101.54,5000000,2000,0,0,0,0,0,5000000
629,TX-3003-629,"Nguyễn Hải Long",0982431264,E-59660,"Bến xe phía Nam Nha Trang","Đà Nẵng ➔ Nha Trang",AVAILABLE,43B-106.29,5000000,2000,4,0,4,0,0,5000000
581,TX-8304-581,"Nguyễn Hải Nam",0943530567,E-71758,"Bến xe Trung tâm Đà Nẵng","Đà Nẵng ➔ TP. Hồ Chí Minh",RESTING,43B-105.81,5000000,2000,1,0,1,0,0,5000000
332,TX-1560-332,"Nguyễn Hải Phong",0974936879,E-12937,"Bến xe Liên tỉnh Đà Lạt","Nha Trang ➔ Đà Lạt",RESTING,65B-103.32,5000000,2000,1,0,1,0,0,5000000
910,TX-0734-910,"Nguyễn Hải Phong",0991224815,E-57614,"Vũng Tàu","Vũng Tàu ➔ TP. Hồ Chí Minh",AVAILABLE,72B-109.10,5000000,2000,2,0,2,0,0,5000000
519,TX-2110-519,"Nguyễn Hải Quang",0919703360,E-59110,"Bến xe Phan Thiết","Phan Thiết ➔ Đà Lạt",AVAILABLE,86B-105.19,5000000,2000,0,0,0,0,0,5000000
466,TX-6390-466,"Nguyễn Hải Quang",0979646347,E-74127,"Đà Lạt","Đà Lạt ➔ Cần Thơ",AVAILABLE,49B-104.66,5000000,2000,2,0,2,0,0,5000000
150,TX-1392-150,"Nguyễn Hải Sơn",0972961150,E-30396,"Bến xe Trung tâm Cần Thơ","Cần Thơ ➔ Hà Nội",ON_TRIP,72B-101.50,5000000,2000,1,0,1,0,0,5000000
161,TX-2741-161,"Nguyễn Hải Thắng",0980650508,E-34847,"Bến xe Mỹ Đình","Nha Trang ➔ Hà Nội",AVAILABLE,29B-101.61,5000000,2000,2,0,2,0,0,5000000
905,TX-0232-905,"Nguyễn Hải Thắng",0966390256,E-65550,"Bến xe Trung tâm Đà Nẵng","Hà Nội ➔ Đà Nẵng",AVAILABLE,29B-109.05,5000000,2000,1,0,1,0,0,5000000
594,TX-9681-594,"Nguyễn Hải Trung",0947832326,E-86775,"Đà Lạt","Đà Lạt ➔ Đà Nẵng",AVAILABLE,49B-105.94,5000000,2000,6,0,6,0,0,5000000
131,TX-9306-131,"Nguyễn Hải Trung",0998818110,E-66569,"Bến xe Trung tâm Đà Nẵng","Đà Nẵng ➔ TP. Hồ Chí Minh",ON_TRIP,79B-101.31,5000000,2000,0,0,0,0,0,5000000
864,TX-6125-864,"Nguyễn Hữu Dũng",0910972153,E-64475,"Bến xe Miền Đông mới","TP. Hồ Chí Minh ➔ Nha Trang",ON_TRIP,51B-108.64,5000000,2000,0,0,0,0,0,5000000
627,TX-2817-627,"Nguyễn Hữu Dũng",0984407241,E-89763,"Nha Trang","Nha Trang ➔ Hà Nội",ON_TRIP,79B-106.27,5000000,2000,3,0,3,0,0,5000000
443,TX-3825-443,"Nguyễn Hữu Dũng",0968900675,E-63878,"Bến xe phía Nam Nha Trang","Nha Trang ➔ TP. Hồ Chí Minh",RESTING,79B-104.43,5000000,2000,4,0,4,0,0,5000000
108,TX-6880-108,"Nguyễn Hữu Long",0994625430,E-78613,"Bến xe Vũng Tàu","Vũng Tàu ➔ Đà Nẵng",ON_TRIP,65B-101.08,5000000,2000,0,0,0,0,0,5000000
384,TX-7206-384,"Nguyễn Hữu Long",0933973534,E-39572,"Bến xe Vũng Tàu","Vũng Tàu ➔ Phan Thiết",AVAILABLE,51B-103.84,5000000,2000,1,0,1,0,0,5000000
923,TX-2031-923,"Nguyễn Hữu Nam",0984001127,E-79064,"Bến xe Trung tâm Đà Nẵng","Nha Trang ➔ Đà Nẵng",AVAILABLE,79B-109.23,5000000,2000,0,0,0,0,0,5000000
500,TX-0139-500,"Nguyễn Hữu Phong",0997568657,E-86710,"Cần Thơ","Cần Thơ ➔ Nha Trang",ON_TRIP,65B-105.00,5000000,2000,2,0,2,0,0,5000000
68,TX-2705-68,"Nguyễn Hữu Phong",0970996675,E-17958,"Bến xe Trung tâm Đà Nẵng","Phan Thiết ➔ Đà Nẵng",AVAILABLE,65B-100.68,5000000,2000,1,0,1,0,0,5000000
390,TX-7860-390,"Nguyễn Hữu Quang",0994551399,E-21577,"Vũng Tàu","Vũng Tàu ➔ TP. Hồ Chí Minh",AVAILABLE,72B-103.90,5000000,2000,1,0,1,0,0,5000000
122,TX-8382-122,"Nguyễn Hữu Sơn",0968726476,E-47321,"Hà Nội","Hà Nội ➔ TP. Hồ Chí Minh",ON_TRIP,49B-101.22,5000000,2000,0,0,0,0,0,5000000
609,TX-1111-609,"Nguyễn Hữu Sơn",0945934143,E-26949,"Bến xe Trung tâm Đà Nẵng","Hà Nội ➔ Đà Nẵng",AVAILABLE,29B-106.09,5000000,2000,1,0,1,0,0,5000000
599,TX-0152-599,"Nguyễn Hữu Sơn",0952958451,E-47143,"Phan Thiết","Phan Thiết ➔ Hà Nội",ON_TRIP,86B-105.99,5000000,2000,1,0,1,0,0,5000000
474,TX-7314-474,"Nguyễn Hữu Tuấn",0954629523,E-71194,"Bến xe Liên tỉnh Đà Lạt","Đà Lạt ➔ Cần Thơ",ON_TRIP,49B-104.74,5000000,2000,1,0,1,0,0,5000000
868,TX-6534-868,"Nguyễn Hữu Trung",0966518086,E-50942,"Bến xe Trung tâm Cần Thơ","Cần Thơ ➔ Đà Lạt",AVAILABLE,65B-108.68,5000000,2000,1,0,1,0,0,5000000
855,TX-5202-855,"Nguyễn Minh Dũng",0932160271,E-95465,"Bến xe Miền Đông mới","Phan Thiết ➔ TP. Hồ Chí Minh",AVAILABLE,86B-108.55,5000000,2000,1,1,0,190,380000,5380000
746,TX-4337-746,"Nguyễn Minh Dũng",0975748148,E-91692,"Bến xe Mỹ Đình","Đà Lạt ➔ Hà Nội",ON_TRIP,49B-107.46,5000000,2000,1,0,1,0,0,5000000
830,TX-2633-830,"Nguyễn Minh Dũng",0946675703,E-83982,"Vũng Tàu","Vũng Tàu ➔ Nha Trang",ON_TRIP,72B-108.30,5000000,2000,4,0,4,0,0,5000000
801,TX-9748-801,"Nguyễn Minh Dũng",0992449730,E-73935,"Hà Nội","Hà Nội ➔ Vũng Tàu",ON_TRIP,29B-108.01,5000000,2000,3,0,3,0,0,5000000
160,TX-2632-160,"Nguyễn Minh Dũng",0925506613,E-84925,"Bến xe Trung tâm Cần Thơ","Đà Nẵng ➔ Cần Thơ",AVAILABLE,51B-101.60,5000000,2000,2,0,2,0,0,5000000
606,TX-0823-606,"Nguyễn Minh Long",0949930734,E-79712,"Bến xe Trung tâm Đà Nẵng","Vũng Tàu ➔ Đà Nẵng",AVAILABLE,72B-106.06,5000000,2000,3,0,3,0,0,5000000
649,TX-4899-649,"Nguyễn Minh Nam",0973395074,E-10346,"Hà Nội","Hà Nội ➔ Phan Thiết",ON_TRIP,29B-106.49,5000000,2000,0,0,0,0,0,5000000
710,TX-0798-710,"Nguyễn Minh Nam",0949225149,E-98304,"Bến xe Trung tâm Cần Thơ","Vũng Tàu ➔ Cần Thơ",AVAILABLE,72B-107.10,5000000,2000,1,0,1,0,0,5000000
997,TX-9225-997,"Nguyễn Minh Nam",0966106459,E-82083,"Bến xe Trung tâm Đà Nẵng","Đà Nẵng ➔ Nha Trang",RESTING,43B-109.97,5000000,2000,1,0,1,0,0,5000000
14,TX-7366-14,"Nguyễn Minh Tuấn",0957417041,E-57787,"Bến xe Miền Đông mới","TP. Hồ Chí Minh ➔ Vũng Tàu",AVAILABLE,72B-100.14,5000000,2000,1,0,1,0,0,5000000
458,TX-5456-458,"Nguyễn Minh Tuấn",0988316498,E-99577,"Đà Lạt","Đà Lạt ➔ Đà Nẵng",RESTING,49B-104.58,5000000,2000,1,0,1,0,0,5000000
651,TX-5093-651,"Nguyễn Minh Thắng",0985859663,E-58207,"Nha Trang","Nha Trang ➔ Cần Thơ",ON_TRIP,79B-106.51,5000000,2000,1,0,1,0,0,5000000
863,TX-6025-863,"Nguyễn Minh Thắng",0990893355,E-97818,"Bến xe Phan Thiết","Phan Thiết ➔ Cần Thơ",AVAILABLE,86B-108.63,5000000,2000,1,0,1,0,0,5000000
42,TX-0122-42,"Nguyễn Quang Long",0912338711,E-26339,"Bến xe Phan Thiết","Đà Lạt ➔ Phan Thiết",AVAILABLE,49B-100.42,5000000,2000,0,0,0,0,0,5000000
657,TX-5669-657,"Nguyễn Quang Long",0913114738,E-60525,"Bến xe Trung tâm Đà Nẵng","Đà Nẵng ➔ Vũng Tàu",AVAILABLE,29B-106.57,5000000,2000,1,0,1,0,0,5000000
759,TX-5668-759,"Nguyễn Quang Phong",0948195581,E-77657,"Phan Thiết","Phan Thiết ➔ Nha Trang",ON_TRIP,86B-107.59,5000000,2000,4,0,4,0,0,5000000
363,TX-4893-363,"Nguyễn Quang Phong",0989155603,E-96958,"Bến xe Trung tâm Cần Thơ","Cần Thơ ➔ Hà Nội",ON_TRIP,79B-103.63,5000000,2000,3,0,3,0,0,5000000
853,TX-4995-853,"Nguyễn Quang Sơn",0942077281,E-69337,"Đà Nẵng","Đà Nẵng ➔ Cần Thơ",RESTING,43B-108.53,5000000,2000,3,0,3,0,0,5000000
898,TX-9531-898,"Nguyễn Thành Nam",0921424154,E-39109,"Đà Lạt","Đà Lạt ➔ Vũng Tàu",AVAILABLE,49B-108.98,5000000,2000,2,0,2,0,0,5000000
24,TX-8353-24,"Nguyễn Thành Phong",0992022689,E-61882,"Bến xe Trung tâm Đà Nẵng","Nha Trang ➔ Đà Nẵng",AVAILABLE,51B-100.24,5000000,2000,0,0,0,0,0,5000000
514,TX-1582-514,"Nguyễn Thành Sơn",0986086058,E-29863,"Đà Lạt","Đà Lạt ➔ Đà Nẵng",ON_TRIP,49B-105.14,5000000,2000,4,0,4,0,0,5000000
407,TX-9724-407,"Nguyễn Thành Sơn",0962324714,E-30009,"Bến xe Mỹ Đình","Phan Thiết ➔ Hà Nội",ON_TRIP,86B-104.07,5000000,2000,1,0,1,0,0,5000000
409,TX-9947-409,"Nguyễn Thành Sơn",0970163298,E-95424,"Bến xe Trung tâm Cần Thơ","Đà Lạt ➔ Cần Thơ",AVAILABLE,29B-104.09,5000000,2000,0,0,0,0,0,5000000
658,TX-5764-658,"Nguyễn Thành Tuấn",0955201931,E-67320,"Bến xe Miền Đông mới","Đà Lạt ➔ TP. Hồ Chí Minh",AVAILABLE,49B-106.58,5000000,2000,3,0,3,0,0,5000000
834,TX-3027-834,"Nguyễn Thành Tuấn",0961264711,E-97337,"Đà Lạt","Đà Lạt ➔ Hà Nội",ON_TRIP,49B-108.34,5000000,2000,2,0,2,0,0,5000000
580,TX-8205-580,"Nguyễn Văn Dũng",0962465348,E-83730,"Bến xe Mỹ Đình","Cần Thơ ➔ Hà Nội",ON_TRIP,65B-105.80,5000000,2000,2,0,2,0,0,5000000
289,TX-6788-289,"Nguyễn Văn Dũng",0915935153,E-41549,"Bến xe Vũng Tàu","Hà Nội ➔ Vũng Tàu",AVAILABLE,29B-102.89,5000000,2000,2,0,2,0,0,5000000
494,TX-9518-494,"Nguyễn Văn Nam",0963498733,E-60531,"Bến xe Trung tâm Cần Thơ","Vũng Tàu ➔ Cần Thơ",RESTING,72B-104.94,5000000,2000,2,0,2,0,0,5000000
416,TX-0714-416,"Nguyễn Văn Nam",0967271819,E-70743,"Bến xe Phan Thiết","Phan Thiết ➔ Vũng Tàu",AVAILABLE,51B-104.16,5000000,2000,1,0,1,0,0,5000000
929,TX-2632-929,"Nguyễn Văn Phong",0914698186,E-59442,"Hà Nội","Hà Nội ➔ Phan Thiết",ON_TRIP,29B-109.29,5000000,2000,2,0,2,0,0,5000000
847,TX-4367-847,"Nguyễn Văn Phong",0957288750,E-22482,"Phan Thiết","Phan Thiết ➔ Hà Nội",ON_TRIP,86B-108.47,5000000,2000,2,0,2,0,0,5000000
6,TX-6557-6,"Nguyễn Văn Sơn",0951391845,E-13939,"Bến xe Liên tỉnh Đà Lạt","TP. Hồ Chí Minh ➔ Đà Lạt",AVAILABLE,72B-100.06,5000000,2000,0,0,0,0,0,5000000
355,TX-4079-355,"Nguyễn Văn Tuấn",0945047878,E-63095,"Bến xe Trung tâm Cần Thơ","Cần Thơ ➔ TP. Hồ Chí Minh",AVAILABLE,79B-103.55,5000000,2000,2,0,2,0,0,5000000
15,TX-7463-15,"Nguyễn Văn Tuấn",0987322845,E-23449,"Phan Thiết","Phan Thiết ➔ TP. Hồ Chí Minh",ON_TRIP,86B-100.15,5000000,2000,0,0,0,0,0,5000000
279,TX-5693-279,"Nguyễn Văn Trung",0996516573,E-96517,"Bến xe Mỹ Đình","Nha Trang ➔ Hà Nội",AVAILABLE,86B-102.79,5000000,2000,2,0,2,0,0,5000000
983,TX-7909-983,"Phạm Anh Dũng",0971822547,E-97885,"Bến xe Phan Thiết","Phan Thiết ➔ Đà Nẵng",AVAILABLE,86B-109.83,5000000,2000,2,0,2,0,0,5000000
913,TX-1027-913,"Phạm Anh Hải",0977923660,E-60682,"Hà Nội","Hà Nội ➔ Vũng Tàu",ON_TRIP,29B-109.13,5000000,2000,2,0,2,0,0,5000000
877,TX-7434-877,"Phạm Anh Nam",0976298248,E-29087,"Bến xe Trung tâm Đà Nẵng","Đà Nẵng ➔ Nha Trang",ON_TRIP,43B-108.77,5000000,2000,1,0,1,0,0,5000000
227,TX-9938-227,"Phạm Anh Quang",0999041164,E-97229,"Bến xe Mỹ Đình","ALL",ON_TRIP,79B-102.27,5000000,2000,2,0,2,0,0,5000000
322,TX-0464-322,"Phạm Anh Quang",0987196017,E-13906,"Bến xe Miền Đông mới","Cần Thơ ➔ TP. Hồ Chí Minh",AVAILABLE,49B-103.22,5000000,2000,1,0,1,0,0,5000000
210,TX-8134-210,"Phạm Anh Quang",0979830499,E-23747,"Bến xe Trung tâm Đà Nẵng","TP. Hồ Chí Minh ➔ Đà Nẵng",AVAILABLE,49B-102.10,5000000,2000,1,0,1,0,0,5000000
798,TX-9467-798,"Phạm Anh Quang",0931303054,E-30809,"Bến xe phía Nam Nha Trang","Vũng Tàu ➔ Nha Trang",AVAILABLE,72B-107.98,5000000,2000,0,0,0,0,0,5000000
542,TX-4466-542,"Phạm Anh Quang",0944210884,E-68812,"Vũng Tàu","Vũng Tàu ➔ Đà Nẵng",ON_TRIP,72B-105.42,5000000,2000,1,0,1,0,0,5000000
964,TX-6117-964,"Phạm Anh Sơn",0971935378,E-56559,"Cần Thơ","Cần Thơ ➔ Hà Nội",ON_TRIP,65B-109.64,5000000,2000,2,0,2,0,0,5000000
480,TX-8086-480,"Phạm Anh Trung",0968136253,E-95171,"Bến xe Trung tâm Đà Nẵng","TP. Hồ Chí Minh ➔ Đà Nẵng",RESTING,51B-104.80,5000000,2000,2,0,2,0,0,5000000
237,TX-1057-237,"Phạm Đức Hải",0986999081,E-29635,"Bến xe Miền Đông mới","TP. Hồ Chí Minh ➔ Nha Trang",ON_TRIP,43B-102.37,5000000,2000,1,0,1,0,0,5000000
760,TX-5765-760,"Phạm Đức Phong",0927962226,E-23158,"Bến xe Liên tỉnh Đà Lạt","TP. Hồ Chí Minh ➔ Đà Lạt",AVAILABLE,51B-107.60,5000000,2000,0,0,0,0,0,5000000
134,TX-9639-134,"Phạm Đức Quang",0951194774,E-58648,"Bến xe Trung tâm Đà Nẵng","Đà Nẵng ➔ TP. Hồ Chí Minh",ON_TRIP,72B-101.34,5000000,2000,0,0,0,0,0,5000000
410,TX-0054-410,"Phạm Đức Quang",0956453699,E-24584,"Đà Lạt","Đà Lạt ➔ Hà Nội",ON_TRIP,49B-104.10,5000000,2000,1,0,1,0,0,5000000
467,TX-6540-467,"Phạm Đức Sơn",0989476386,E-53085,"Bến xe Vũng Tàu","Nha Trang ➔ Vũng Tàu",RESTING,79B-104.67,5000000,2000,4,0,4,0,0,5000000
85,TX-4450-85,"Phạm Đức Tuấn",0988128649,E-41433,"Bến xe Trung tâm Cần Thơ","Cần Thơ ➔ Hà Nội",ON_TRIP,43B-100.85,5000000,2000,1,0,1,0,0,5000000
142,TX-0518-142,"Phạm Đức Tuấn",0957297039,E-64522,"Bến xe Liên tỉnh Đà Lạt","Đà Lạt ➔ Phan Thiết",AVAILABLE,72B-101.42,5000000,2000,2,0,2,0,0,5000000
596,TX-9870-596,"Phạm Đức Tuấn",0998819515,E-48439,"Cần Thơ","Cần Thơ ➔ Nha Trang",AVAILABLE,65B-105.96,5000000,2000,6,0,6,0,0,5000000
530,TX-3236-530,"Phạm Đức Thắng",0936292071,E-70979,"Đà Lạt","Đà Lạt ➔ Hà Nội",AVAILABLE,49B-105.30,5000000,2000,6,0,6,0,0,5000000
346,TX-3089-346,"Phạm Đức Trung",0915567628,E-49046,"Bến xe Vũng Tàu","Đà Nẵng ➔ Vũng Tàu",AVAILABLE,49B-103.46,5000000,2000,0,0,0,0,0,5000000
990,TX-8567-990,"Phạm Hải Dũng",0984636213,E-52704,"Vũng Tàu","Vũng Tàu ➔ Đà Nẵng",ON_TRIP,72B-109.90,5000000,2000,3,0,3,0,0,5000000
45,TX-0411-45,"Phạm Hải Dũng",0979371949,E-15859,"Bến xe Mỹ Đình","TP. Hồ Chí Minh ➔ Hà Nội",AVAILABLE,43B-100.45,5000000,2000,2,0,2,0,0,5000000
255,TX-3019-255,"Phạm Hải Hải",0999725547,E-28982,"Bến xe Trung tâm Đà Nẵng","Đà Nẵng ➔ Cần Thơ",ON_TRIP,86B-102.55,5000000,2000,3,0,3,0,0,5000000
966,TX-6307-966,"Phạm Hải Hải",0949388783,E-12864,"Vũng Tàu","Vũng Tàu ➔ Phan Thiết",AVAILABLE,72B-109.66,5000000,2000,2,0,2,0,0,5000000
608,TX-1017-608,"Phạm Hải Hải",0978574870,E-62173,"Bến xe phía Nam Nha Trang","TP. Hồ Chí Minh ➔ Nha Trang",ON_TRIP,51B-106.08,5000000,2000,0,0,0,0,0,5000000
139,TX-0181-139,"Phạm Hải Long",0923535219,E-39806,"Bến xe Mỹ Đình","TP. Hồ Chí Minh ➔ Hà Nội",AVAILABLE,79B-101.39,5000000,2000,3,0,3,0,0,5000000
209,TX-8026-209,"Phạm Hải Nam",0914685692,E-84604,"Bến xe phía Nam Nha Trang","Nha Trang ➔ Vũng Tàu",ON_TRIP,29B-102.09,5000000,2000,0,0,0,0,0,5000000
639,TX-3944-639,"Phạm Hải Phong",0954500832,E-11142,"Bến xe Phan Thiết","Phan Thiết ➔ Vũng Tàu",AVAILABLE,86B-106.39,5000000,2000,0,0,0,0,0,5000000
584,TX-8616-584,"Phạm Hải Phong",0941157367,E-95840,"Bến xe Trung tâm Cần Thơ","TP. Hồ Chí Minh ➔ Cần Thơ",AVAILABLE,51B-105.84,5000000,2000,1,1,0,170,340000,5340000
478,TX-7751-478,"Phạm Hải Quang",0937970082,E-26537,"Vũng Tàu","Vũng Tàu ➔ Đà Nẵng",ON_TRIP,72B-104.78,5000000,2000,7,0,7,0,0,5000000
64,TX-2310-64,"Phạm Hải Quang",0938774919,E-57624,"Bến xe Phan Thiết","TP. Hồ Chí Minh ➔ Phan Thiết",AVAILABLE,51B-100.64,5000000,2000,0,0,0,0,0,5000000
626,TX-2723-626,"Phạm Hải Quang",0953161719,E-29961,"Đà Lạt","Đà Lạt ➔ Đà Nẵng",AVAILABLE,49B-106.26,5000000,2000,3,0,3,0,0,5000000
743,TX-4041-743,"Phạm Hải Quang",0938426103,E-94783,"Phan Thiết","Phan Thiết ➔ Hà Nội",ON_TRIP,86B-107.43,5000000,2000,1,0,1,0,0,5000000
716,TX-1363-716,"Phạm Hải Quang",0979842234,E-29454,"Bến xe Phan Thiết","Cần Thơ ➔ Phan Thiết",AVAILABLE,65B-107.16,5000000,2000,2,0,2,0,0,5000000
383,TX-7103-383,"Phạm Hải Sơn",0994636286,E-70346,"Phan Thiết","Phan Thiết ➔ Hà Nội",ON_TRIP,86B-103.83,5000000,2000,3,0,3,0,0,5000000
266,TX-4257-266,"Phạm Hải Tuấn",0911338633,E-36890,"Bến xe Phan Thiết","Nha Trang ➔ Phan Thiết",AVAILABLE,49B-102.66,5000000,2000,1,1,0,250,500000,5500000
63,TX-2209-63,"Phạm Hải Thắng",0942085433,E-64074,"Bến xe phía Nam Nha Trang","Nha Trang ➔ Đà Lạt",ON_TRIP,86B-100.63,5000000,2000,0,0,0,0,0,5000000
786,TX-8321-786,"Phạm Hải Thắng",0987952339,E-48030,"Đà Lạt","Đà Lạt ➔ Đà Nẵng",AVAILABLE,49B-107.86,5000000,2000,2,0,2,0,0,5000000
130,TX-9202-130,"Phạm Hữu Dũng",0943375875,E-35103,"Bến xe Miền Đông mới","TP. Hồ Chí Minh ➔ Đà Lạt",ON_TRIP,49B-101.30,5000000,2000,0,0,0,0,0,5000000
501,TX-0238-501,"Phạm Hữu Hải",0956707779,E-63699,"Bến xe Mỹ Đình","ALL",ON_TRIP,43B-105.01,5000000,2000,2,0,2,0,0,5000000
948,TX-4549-948,"Phạm Hữu Hải",0956287885,E-32429,"Bến xe Trung tâm Cần Thơ","Cần Thơ ➔ Đà Lạt",AVAILABLE,65B-109.48,5000000,2000,0,0,0,0,0,5000000
123,TX-8488-123,"Phạm Hữu Long",0928452922,E-16688,"Vũng Tàu","Vũng Tàu ➔ Nha Trang",ON_TRIP,79B-101.23,5000000,2000,0,0,0,0,0,5000000
715,TX-1270-715,"Phạm Hữu Long",0979296091,E-78065,"Nha Trang","Nha Trang ➔ Hà Nội",ON_TRIP,79B-107.15,5000000,2000,2,0,2,0,0,5000000
